subject,age,word_type,set,item,letter_first,session,sentence,order,response,letterwrite,correct
S56,4.071232877,0,B,pill,p,1,The doctor gave the man a pill,9,,0,0
S56,4.071232877,0,B,bat,b,1,She hit the ball with a bat,10,,0,0
S56,4.071232877,0,B,bus,b,1,We rode on a bus,11,,0,0
S56,4.071232877,0,B,bib,b,1,The baby wears a bib,12,,0,0
S56,4.071232877,1,B,deal,d,2,Let's make a deal,1,,0,0
S56,4.071232877,1,B,team,t,2,The girl cheered for her favorite team,2,,0,0
S56,4.071232877,1,B,teacher,t,2,When I grow up I want to be a teacher,3,,0,0
S56,4.071232877,1,B,peel,p,2,The clown slipped on a banana peel,4,,0,0
S56,4.071232877,1,B,cave,k,2,The children explored the spooky cave,5,,0,0
S56,4.071232877,1,B,beet,b,2,He didn't want to eat the beet,6,,0,0
S56,4.071232877,1,B,came,k,2,"Yesterday, the big package came",7,,0,0
S56,4.071232877,1,B,beef,b,2,Hamburgers are made of beef,8,,0,0
S56,4.071232877,1,B,beep,b,2,"The shiny robot says ""beep""",9,,0,0
S56,4.071232877,1,B,jeep,g,2,His mom drives a black jeep,10,,0,0
S56,4.071232877,1,B,pizza,p,2,Her favorite food is pizza,11,,0,0
S56,4.071232877,1,B,beetle,b,2,The ladybug talks to the beetle,12,,0,0
S58,5.37260274,1,B,teacher,t,1,When I grow up I want to be a teacher,1,t,1,1
S58,5.37260274,1,B,beep,b,1,"The shiny robot says ""beep""",2,b,1,1
S58,5.37260274,1,B,cave,k,1,The children explored the spooky cave,3,k,1,1
S58,5.37260274,1,B,beetle,b,1,The ladybug talks to the beetle,4,b,1,1
S58,5.37260274,1,B,came,k,1,"Yesterday, the big package came",5,k,1,1
S58,5.37260274,1,B,beef,b,1,Hamburgers are made of beef,6,b,1,1
S58,5.37260274,1,B,team,t,1,The girl cheered for her favorite team,7,n,1,0
S58,5.37260274,1,B,jeep,g,1,His mom drives a black jeep,8,g,1,1
S58,5.37260274,1,B,beet,b,1,He didn't want to eat the beet,9,b,1,1
S58,5.37260274,1,B,pizza,p,1,Her favorite food is pizza,10,c,1,0
S58,5.37260274,1,B,deal,d,1,Let's make a deal,11,d,1,1
S58,5.37260274,1,B,peel,p,1,The clown slipped on a banana peel,12,p,1,1
S58,5.37260274,0,B,bus,b,2,We rode on a bus,1,b,1,1
S58,5.37260274,0,B,bat,b,2,She hit the ball with a bat,2,b,1,1
S58,5.37260274,0,B,tag,t,2,The kids played a game of tag,3,c,1,0
S58,5.37260274,0,B,bib,b,2,The baby wears a bib,4,b,1,1
S58,5.37260274,0,B,pill,p,2,The doctor gave the man a pill,5,p,1,1
S58,5.37260274,0,B,battle,b,2,The soldiers fight in a battle,6,b,1,1
S58,5.37260274,0,B,cap,k,2,The boy wore his favorite cap,7,b,1,0
S58,5.37260274,0,B,jam,j,2,Mom bought a jar of jam,8,j,1,1
S58,5.37260274,0,B,turtle,t,2,In the book I saw a picture of a turtle,9,p,1,0
S58,5.37260274,0,B,dirt,d,2,Don't play in the dirt,10,d,1,1
S58,5.37260274,0,B,come,k,2,Today the package will come,11,m,1,0
S58,5.37260274,0,B,picture,p,2,She smiled for the picture,12,p,1,1
S62,5.257534247,0,B,dirt,d,1,Don't play in the dirt,1,J,0.142857143,0
S62,5.257534247,0,B,bus,b,1,We rode on a bus,2,O,0.142857143,0
S62,5.257534247,0,B,pill,p,1,The doctor gave the man a pill,3,,0.142857143,0
S62,5.257534247,0,B,picture,p,1,She smiled for the picture,4,H,0.142857143,0
S62,5.257534247,0,B,tag,t,1,The kids played a game of tag,5,,0.142857143,0
S62,5.257534247,0,B,turtle,t,1,In the book I saw a picture of a turtle,6,A,0.142857143,0
S62,5.257534247,0,B,cap,k,1,The boy wore his favorite cap,7,N,0.142857143,0
S62,5.257534247,0,B,come,k,1,Today the package will come,8,I,0.142857143,0
S62,5.257534247,0,B,bib,b,1,The baby wears a bib,9,C,0.142857143,0
S62,5.257534247,0,B,battle,b,1,The soldiers fight in a battle,10,,0.142857143,0
S62,5.257534247,0,B,jam,j,1,Mom bought a jar of jam,11,,0.142857143,0
S62,5.257534247,0,B,bat,b,1,She hit the ball with a bat,12,,0.142857143,0
S62,5.257534247,1,B,cave,k,2,The children explored the spooky cave,1,j,0.142857143,0
S62,5.257534247,1,B,pizza,p,2,Her favorite food is pizza,2,o,0.142857143,0
S62,5.257534247,1,B,teacher,t,2,When I grow up I want to be a teacher,3,n,0.142857143,0
S62,5.257534247,1,B,beep,b,2,"The shiny robot says ""beep""",4,a,0.142857143,0
S62,5.257534247,1,B,team,t,2,The girl cheered for her favorite team,5,j,0.142857143,0
S62,5.257534247,1,B,jeep,g,2,His mom drives a black jeep,6,m,0.142857143,0
S62,5.257534247,1,B,beetle,b,2,The ladybug talks to the beetle,7,a,0.142857143,0
S62,5.257534247,1,B,deal,d,2,Let's make a deal,8,x,0.142857143,0
S62,5.257534247,1,B,came,k,2,"Yesterday, the big package came",9,,0.142857143,0
S62,5.257534247,1,B,peel,p,2,The clown slipped on a banana peel,10,n,0.142857143,0
S62,5.257534247,1,B,beef,b,2,Hamburgers are made of beef,11,o,0.142857143,0
S62,5.257534247,1,B,beet,b,2,He didn't want to eat the beet,12,,0.142857143,0
S63,4.797260274,1,A,bead,b,1,She found a little bead,1,ada,0.142857143,0
S63,4.797260274,1,A,deeper,d,1,Can you make the hole deeper?,2,d,0.142857143,1
S63,4.797260274,1,A,beaver,b,1,The boy wrote a story about a beaver,3,b,0.142857143,1
S63,4.797260274,1,A,case,k,1,She kept her jewelry in a case,4,b,0.142857143,0
S63,4.797260274,1,A,cake,k,1,The family eats yummy cake,5,k,0.142857143,1
S63,4.797260274,1,A,piece,p,1,There was a missing puzzle piece,6,a,0.142857143,0
S63,4.797260274,1,A,bean,b,1,Jack bought a magic bean,7,a,0.142857143,0
S63,4.797260274,1,A,peach,p,1,Susan ate some peach pie for dessert,8,a,0.142857143,0
S63,4.797260274,1,A,teepee,t,1,It's fun to sleep in a teepee,9,r,0.142857143,0
S63,4.797260274,1,A,beach,b,1,I like to go to the beach,10,,0.142857143,0
S63,4.797260274,1,A,teach,t,1,She loves to teach her students,11,a,0.142857143,0
S63,4.797260274,1,A,jail,j,1,The robber went to jail,12,a,0.142857143,0
S63,4.797260274,0,A,dollar,d,2,Can you give me a dollar?,1,a,0.142857143,0
S63,4.797260274,0,A,pet,p,2,She wants to get a pet,2,a,0.142857143,0
S63,4.797260274,0,A,bed,b,2,He slept in a bed,3,a,0.142857143,0
S63,4.797260274,0,A,cook,k,2,Grandpa is a good cook,4,,0.142857143,0
S63,4.797260274,0,A,touch,t,2,Please don't touch the animals,5,,0.142857143,0
S63,4.797260274,0,A,bird,b,2,My friend saw a cute little bird,6,a,0.142857143,0
S63,4.797260274,0,A,jet,j,2,The pilot flew a jet,7,a,0.142857143,0
S63,4.797260274,0,A,bun,b,2,The hotdog is on a bun,8,,0.142857143,0
S63,4.797260274,0,A,patch,p,2,Mom sewed a patch on his jeans,9,,0.142857143,0
S63,4.797260274,0,A,butter,b,2,The boy ate his bread with some butter,10,,0.142857143,0
S63,4.797260274,0,A,tower,t,2,The children wanted to climb the tower,11,a,0.142857143,0
S63,4.797260274,0,A,cup,k,2,She drank water from a blue cup,12,a,0.142857143,0
S65,4.871232877,1,A,bean,b,1,Jack bought a magic bean,1,,0.714285714,0
S65,4.871232877,1,A,teepee,t,1,It's fun to sleep in a teepee,2,tp,0.714285714,1
S65,4.871232877,1,A,cake,k,1,The family eats yummy cake,3,k,0.714285714,1
S65,4.871232877,1,A,bead,b,1,She found a little bead,4,lj,0.714285714,0
S65,4.871232877,1,A,beach,b,1,I like to go to the beach,5,tt,0.714285714,0
S65,4.871232877,1,A,peach,p,1,Susan ate some peach pie for dessert,6,mmtas,0.714285714,0
S65,4.871232877,1,A,jail,j,1,The robber went to jail,7,on,0.714285714,0
S65,4.871232877,1,A,piece,p,1,There was a missing puzzle piece,8,,0.714285714,0
S65,4.871232877,1,A,deeper,d,1,Can you make the hole deeper?,9,,0.714285714,0
S65,4.871232877,1,A,teach,t,1,She loves to teach her students,10,t,0.714285714,1
S65,4.871232877,1,A,case,k,1,She kept her jewelry in a case,11,k,0.714285714,1
S65,4.871232877,1,A,beaver,b,1,The boy wrote a story about a beaver,12,,0.714285714,0
S65,4.871232877,0,A,bed,b,2,He slept in a bed,1,b,0.714285714,1
S65,4.871232877,0,A,cup,k,2,She drank water from a blue cup,2,k,0.714285714,1
S65,4.871232877,0,A,dollar,d,2,Can you give me a dollar?,3,d,0.714285714,1
S65,4.871232877,0,A,tower,t,2,The children wanted to climb the tower,4,t,0.714285714,1
S65,4.871232877,0,A,touch,t,2,Please don't touch the animals,5,t,0.714285714,1
S65,4.871232877,0,A,cook,k,2,Grandpa is a good cook,6,k,0.714285714,1
S65,4.871232877,0,A,pet,p,2,She wants to get a pet,7,pp,0.714285714,1
S65,4.871232877,0,A,patch,p,2,Mom sewed a patch on his jeans,8,p,0.714285714,1
S65,4.871232877,0,A,bun,b,2,The hotdog is on a bun,9,b,0.714285714,1
S65,4.871232877,0,A,jet,j,2,The pilot flew a jet,10,j,0.714285714,1
S65,4.871232877,0,A,butter,b,2,The boy ate his bread with some butter,11,,0.714285714,0
S65,4.871232877,0,A,bird,b,2,My friend saw a cute little bird,12,,0.714285714,0
S70,4.079452055,1,B,cave,k,1,The children explored the spooky cave,1,k,0.428571429,1
S70,4.079452055,1,B,pizza,p,1,Her favorite food is pizza,2,p,0.428571429,1
S70,4.079452055,1,B,jeep,g,1,His mom drives a black jeep,3,g,0.428571429,1
S70,4.079452055,1,B,teacher,t,1,When I grow up I want to be a teacher,4,l,0.428571429,0
S70,4.079452055,1,B,peel,p,1,The clown slipped on a banana peel,5,l,0.428571429,0
S70,4.079452055,1,B,came,k,1,"Yesterday, the big package came",6,t,0.428571429,0
S70,4.079452055,1,B,deal,d,1,Let's make a deal,7,d,0.428571429,1
S70,4.079452055,1,B,beef,b,1,Hamburgers are made of beef,8,b,0.428571429,1
S70,4.079452055,1,B,beep,b,1,"The shiny robot says ""beep""",9,b,0.428571429,1
S70,4.079452055,1,B,beet,b,1,He didn't want to eat the beet,10,b,0.428571429,1
S70,4.079452055,1,B,team,t,1,The girl cheered for her favorite team,11,t,0.428571429,1
S70,4.079452055,1,B,beetle,b,1,The ladybug talks to the beetle,12,b,0.428571429,1
S70,4.079452055,0,B,jam,j,2,Mom bought a jar of jam,1,j,0.428571429,1
S70,4.079452055,0,B,dirt,d,2,Don't play in the dirt,2,t,0.428571429,0
S70,4.079452055,0,B,bat,b,2,She hit the ball with a bat,3,b,0.428571429,1
S70,4.079452055,0,B,bus,b,2,We rode on a bus,4,b,0.428571429,1
S70,4.079452055,0,B,battle,b,2,The soldiers fight in a battle,5,b,0.428571429,1
S70,4.079452055,0,B,cap,k,2,The boy wore his favorite cap,6,t,0.428571429,0
S70,4.079452055,0,B,come,k,2,Today the package will come,7,e,0.428571429,0
S70,4.079452055,0,B,picture,p,2,She smiled for the picture,8,e,0.428571429,0
S70,4.079452055,0,B,turtle,t,2,In the book I saw a picture of a turtle,9,t,0.428571429,1
S70,4.079452055,0,B,tag,t,2,The kids played a game of tag,10,e,0.428571429,0
S70,4.079452055,0,B,pill,p,2,The doctor gave the man a pill,11,e,0.428571429,0
S70,4.079452055,0,B,bib,b,2,The baby wears a bib,12,t,0.428571429,0
S71,4.02739726,1,A,jail,j,1,The robber went to jail,1,ia,0.714285714,0
S71,4.02739726,1,A,teach,t,1,She loves to teach her students,2,tt,0.714285714,1
S71,4.02739726,1,A,deeper,d,1,Can you make the hole deeper?,3,d,0.714285714,1
S71,4.02739726,1,A,beach,b,1,I like to go to the beach,4,b,0.714285714,1
S71,4.02739726,1,A,piece,p,1,There was a missing puzzle piece,5,p,0.714285714,1
S71,4.02739726,1,A,bead,b,1,She found a little bead,6,b,0.714285714,1
S71,4.02739726,1,A,cake,k,1,The family eats yummy cake,7,k,0.714285714,1
S71,4.02739726,1,A,beaver,b,1,The boy wrote a story about a beaver,8,b,0.714285714,1
S71,4.02739726,1,A,teepee,t,1,It's fun to sleep in a teepee,9,t,0.714285714,1
S71,4.02739726,1,A,peach,p,1,Susan ate some peach pie for dessert,10,p,0.714285714,1
S71,4.02739726,1,A,case,k,1,She kept her jewelry in a case,11,k,0.714285714,1
S71,4.02739726,1,A,bean,b,1,Jack bought a magic bean,12,b,0.714285714,1
S71,4.02739726,0,A,bed,b,2,He slept in a bed,1,a,0.714285714,0
S71,4.02739726,0,A,touch,t,2,Please don't touch the animals,2,t,0.714285714,1
S71,4.02739726,0,A,bird,b,2,My friend saw a cute little bird,3,b,0.714285714,1
S71,4.02739726,0,A,patch,p,2,Mom sewed a patch on his jeans,4,t,0.714285714,0
S71,4.02739726,0,A,bun,b,2,The hotdog is on a bun,5,b,0.714285714,1
S71,4.02739726,0,A,pet,p,2,She wants to get a pet,6,p,0.714285714,1
S71,4.02739726,0,A,butter,b,2,The boy ate his bread with some butter,7,b,0.714285714,1
S71,4.02739726,0,A,tower,t,2,The children wanted to climb the tower,8,p,0.714285714,0
S71,4.02739726,0,A,jet,j,2,The pilot flew a jet,9,j,0.714285714,1
S71,4.02739726,0,A,cup,k,2,She drank water from a blue cup,10,k,0.714285714,1
S71,4.02739726,0,A,dollar,d,2,Can you give me a dollar?,11,p,0.714285714,0
S71,4.02739726,0,A,cook,k,2,Grandpa is a good cook,12,k,0.714285714,1
S72,4.704109589,0,B,pill,p,1,The doctor gave the man a pill,1,lmo,0.857142857,0
S72,4.704109589,0,B,bib,b,1,The baby wears a bib,2,orxl,0.857142857,0
S72,4.704109589,0,B,picture,p,1,She smiled for the picture,3,ilr,0.857142857,0
S72,4.704109589,0,B,bus,b,1,We rode on a bus,4,bxb,0.857142857,1
S72,4.704109589,0,B,jam,j,1,Mom bought a jar of jam,5,jcbp,0.857142857,1
S72,4.704109589,0,B,dirt,d,1,Don't play in the dirt,6,ogb,0.857142857,0
S72,4.704109589,0,B,come,k,1,Today the package will come,7,ttbp,0.857142857,0
S72,4.704109589,0,B,tag,t,1,The kids played a game of tag,8,bcb,0.857142857,0
S72,4.704109589,0,B,turtle,t,1,In the book I saw a picture of a turtle,9,bii,0.857142857,0
S72,4.704109589,0,B,battle,b,1,The soldiers fight in a battle,10,tir,0.857142857,0
S72,4.704109589,0,B,bat,b,1,She hit the ball with a bat,11,xri,0.857142857,0
S72,4.704109589,0,B,cap,k,1,The boy wore his favorite cap,12,irr,0.857142857,0
S72,4.704109589,1,B,cave,k,2,The children explored the spooky cave,1,itr,0.857142857,0
S72,4.704109589,1,B,beetle,b,2,The ladybug talks to the beetle,2,tbi,0.857142857,0
S72,4.704109589,1,B,deal,d,2,Let's make a deal,3,ibr,0.857142857,0
S72,4.704109589,1,B,peel,p,2,The clown slipped on a banana peel,4,bit,0.857142857,0
S72,4.704109589,1,B,teacher,t,2,When I grow up I want to be a teacher,5,tbib,0.857142857,1
S72,4.704109589,1,B,pizza,p,2,Her favorite food is pizza,6,ibi,0.857142857,0
S72,4.704109589,1,B,beet,b,2,He didn't want to eat the beet,7,bii,0.857142857,1
S72,4.704109589,1,B,came,k,2,"Yesterday, the big package came",8,lxy,0.857142857,0
S72,4.704109589,1,B,beep,b,2,"The shiny robot says ""beep""",9,tib,0.857142857,0
S72,4.704109589,1,B,beef,b,2,Hamburgers are made of beef,10,px,0.857142857,0
S72,4.704109589,1,B,team,t,2,The girl cheered for her favorite team,11,ihxao,0.857142857,0
S72,4.704109589,1,B,jeep,g,2,His mom drives a black jeep,12,av,0.857142857,0
S73,4.424657534,0,A,bird,b,1,My friend saw a cute little bird,1,b,0.571428571,1
S73,4.424657534,0,A,bun,b,1,The hotdog is on a bun,2,b,0.571428571,1
S73,4.424657534,0,A,tower,t,1,The children wanted to climb the tower,3,l,0.571428571,0
S73,4.424657534,0,A,cup,k,1,She drank water from a blue cup,4,p,0.571428571,0
S73,4.424657534,0,A,dollar,d,1,Can you give me a dollar?,5,l,0.571428571,0
S73,4.424657534,0,A,jet,j,1,The pilot flew a jet,6,l,0.571428571,0
S73,4.424657534,0,A,cook,k,1,Grandpa is a good cook,7,l,0.571428571,0
S73,4.424657534,0,A,touch,t,1,Please don't touch the animals,8,l,0.571428571,0
S73,4.424657534,0,A,pet,p,1,She wants to get a pet,9,b,0.571428571,0
S73,4.424657534,0,A,patch,p,1,Mom sewed a patch on his jeans,10,p,0.571428571,1
S73,4.424657534,0,A,butter,b,1,The boy ate his bread with some butter,11,b,0.571428571,1
S73,4.424657534,0,A,bed,b,1,He slept in a bed,12,b,0.571428571,1
S73,4.424657534,1,A,bean,b,2,Jack bought a magic bean,1,b,0.571428571,1
S73,4.424657534,1,A,beaver,b,2,The boy wrote a story about a beaver,2,b,0.571428571,1
S73,4.424657534,1,A,cake,k,2,The family eats yummy cake,3,l,0.571428571,0
S73,4.424657534,1,A,peach,p,2,Susan ate some peach pie for dessert,4,p,0.571428571,1
S73,4.424657534,1,A,beach,b,2,I like to go to the beach,5,b,0.571428571,1
S73,4.424657534,1,A,case,k,2,She kept her jewelry in a case,6,s,0.571428571,0
S73,4.424657534,1,A,teepee,t,2,It's fun to sleep in a teepee,7,p,0.571428571,0
S73,4.424657534,1,A,jail,j,2,The robber went to jail,8,l,0.571428571,0
S73,4.424657534,1,A,piece,p,2,There was a missing puzzle piece,9,b,0.571428571,0
S73,4.424657534,1,A,bead,b,2,She found a little bead,10,b,0.571428571,1
S73,4.424657534,1,A,teach,t,2,She loves to teach her students,11,l,0.571428571,0
S73,4.424657534,1,A,deeper,d,2,Can you make the hole deeper?,12,b,0.571428571,0
S74,4.202739726,1,B,came,k,1,"Yesterday, the big package came",1,aji,0.714285714,0
S74,4.202739726,1,B,cave,k,1,The children explored the spooky cave,2,kji,0.714285714,1
S74,4.202739726,1,B,beet,b,1,He didn't want to eat the beet,3,bak,0.714285714,1
S74,4.202739726,1,B,peel,p,1,The clown slipped on a banana peel,4,b,0.714285714,0
S74,4.202739726,1,B,beef,b,1,Hamburgers are made of beef,5,jka,0.714285714,0
S74,4.202739726,1,B,team,t,1,The girl cheered for her favorite team,6,ba,0.714285714,0
S74,4.202739726,1,B,jeep,g,1,His mom drives a black jeep,7,bar,0.714285714,0
S74,4.202739726,1,B,teacher,t,1,When I grow up I want to be a teacher,8,bak,0.714285714,0
S74,4.202739726,1,B,pizza,p,1,Her favorite food is pizza,9,bai,0.714285714,0
S74,4.202739726,1,B,beetle,b,1,The ladybug talks to the beetle,10,bat,0.714285714,1
S74,4.202739726,1,B,deal,d,1,Let's make a deal,11,bar,0.714285714,0
S74,4.202739726,1,B,beep,b,1,"The shiny robot says ""beep""",12,brk,0.714285714,1
S74,4.202739726,0,B,tag,t,2,The kids played a game of tag,1,tbr,0.714285714,1
S74,4.202739726,0,B,battle,b,2,The soldiers fight in a battle,2,iko,0.714285714,0
S74,4.202739726,0,B,come,k,2,Today the package will come,3,okb,0.714285714,0
S74,4.202739726,0,B,dirt,d,2,Don't play in the dirt,4,brk,0.714285714,0
S74,4.202739726,0,B,pill,p,2,The doctor gave the man a pill,5,bor,0.714285714,0
S74,4.202739726,0,B,turtle,t,2,In the book I saw a picture of a turtle,6,bbor,0.714285714,0
S74,4.202739726,0,B,bat,b,2,She hit the ball with a bat,7,bik,0.714285714,1
S74,4.202739726,0,B,picture,p,2,She smiled for the picture,8,os,0.714285714,0
S74,4.202739726,0,B,jam,j,2,Mom bought a jar of jam,9,ioe,0.714285714,0
S74,4.202739726,0,B,cap,k,2,The boy wore his favorite cap,10,bbko,0.714285714,0
S74,4.202739726,0,B,bib,b,2,The baby wears a bib,11,ofe,0.714285714,0
S74,4.202739726,0,B,bus,b,2,We rode on a bus,12,abc,0.714285714,0
S75,4.849315068,1,A,deeper,d,1,Can you make the hole deeper?,1,d,0.714285714,1
S75,4.849315068,1,A,peach,p,1,Susan ate some peach pie for dessert,2,p,0.714285714,1
S75,4.849315068,1,A,case,k,1,She kept her jewelry in a case,3,c,0.714285714,1
S75,4.849315068,1,A,teach,t,1,She loves to teach her students,4,t,0.714285714,1
S75,4.849315068,1,A,jail,j,1,The robber went to jail,5,j,0.714285714,1
S75,4.849315068,1,A,bean,b,1,Jack bought a magic bean,6,b,0.714285714,1
S75,4.849315068,1,A,piece,p,1,There was a missing puzzle piece,7,p,0.714285714,1
S75,4.849315068,1,A,beach,b,1,I like to go to the beach,8,b,0.714285714,1
S75,4.849315068,1,A,bead,b,1,She found a little bead,9,b,0.714285714,1
S75,4.849315068,1,A,cake,k,1,The family eats yummy cake,10,c,0.714285714,1
S75,4.849315068,1,A,teepee,t,1,It's fun to sleep in a teepee,11,t,0.714285714,1
S75,4.849315068,1,A,beaver,b,1,The boy wrote a story about a beaver,12,b,0.714285714,1
S75,4.849315068,0,A,bird,b,2,My friend saw a cute little bird,1,b,0.714285714,1
S75,4.849315068,0,A,touch,t,2,Please don't touch the animals,2,t,0.714285714,1
S75,4.849315068,0,A,tower,t,2,The children wanted to climb the tower,3,t,0.714285714,1
S75,4.849315068,0,A,butter,b,2,The boy ate his bread with some butter,4,b,0.714285714,1
S75,4.849315068,0,A,bun,b,2,The hotdog is on a bun,5,b,0.714285714,1
S75,4.849315068,0,A,bed,b,2,He slept in a bed,6,b,0.714285714,1
S75,4.849315068,0,A,cup,k,2,She drank water from a blue cup,7,c,0.714285714,1
S75,4.849315068,0,A,patch,p,2,Mom sewed a patch on his jeans,8,p,0.714285714,1
S75,4.849315068,0,A,jet,j,2,The pilot flew a jet,9,j,0.714285714,1
S75,4.849315068,0,A,cook,k,2,Grandpa is a good cook,10,c,0.714285714,1
S75,4.849315068,0,A,pet,p,2,She wants to get a pet,11,p,0.714285714,1
S75,4.849315068,0,A,dollar,d,2,Can you give me a dollar?,12,d,0.714285714,1
S76,4.424657534,0,B,come,k,1,Today the package will come,1,avd,0.571428571,0
S76,4.424657534,0,B,tag,t,1,The kids played a game of tag,2,adtp,0.571428571,0
S76,4.424657534,0,B,jam,j,1,Mom bought a jar of jam,3,ddavt,0.571428571,0
S76,4.424657534,0,B,cap,k,1,The boy wore his favorite cap,4,dadd,0.571428571,0
S76,4.424657534,0,B,bib,b,1,The baby wears a bib,5,davi,0.571428571,0
S76,4.424657534,0,B,bat,b,1,She hit the ball with a bat,6,dav,0.571428571,0
S76,4.424657534,0,B,turtle,t,1,In the book I saw a picture of a turtle,7,dvis,0.571428571,0
S76,4.424657534,0,B,picture,p,1,She smiled for the picture,8,st,0.571428571,0
S76,4.424657534,0,B,bus,b,1,We rode on a bus,9,da,0.571428571,0
S76,4.424657534,0,B,battle,b,1,The soldiers fight in a battle,10,dav,0.571428571,0
S76,4.424657534,0,B,dirt,d,1,Don't play in the dirt,11,oab,0.571428571,0
S76,4.424657534,0,B,pill,p,1,The doctor gave the man a pill,12,da,0.571428571,0
S76,4.424657534,1,B,teacher,t,2,When I grow up I want to be a teacher,1,tle,0.571428571,1
S76,4.424657534,1,B,deal,d,2,Let's make a deal,2,dit,0.571428571,1
S76,4.424657534,1,B,pizza,p,2,Her favorite food is pizza,3,aidprfeo,0.571428571,0
S76,4.424657534,1,B,peel,p,2,The clown slipped on a banana peel,4,i,0.571428571,0
S76,4.424657534,1,B,team,t,2,The girl cheered for her favorite team,5,a,0.571428571,0
S76,4.424657534,1,B,beetle,b,2,The ladybug talks to the beetle,6,ai,0.571428571,0
S76,4.424657534,1,B,came,k,2,"Yesterday, the big package came",7,,0.571428571,0
S76,4.424657534,1,B,beet,b,2,He didn't want to eat the beet,8,daiefvv,0.571428571,0
S76,4.424657534,1,B,beef,b,2,Hamburgers are made of beef,9,dol,0.571428571,0
S76,4.424657534,1,B,beep,b,2,"The shiny robot says ""beep""",10,oa,0.571428571,0
S76,4.424657534,1,B,cave,k,2,The children explored the spooky cave,11,da,0.571428571,0
S76,4.424657534,1,B,jeep,g,2,His mom drives a black jeep,12,daa,0.571428571,0
S77,4.120547945,0,A,pet,p,1,She wants to get a pet,1,m,0,0
S77,4.120547945,0,A,patch,p,1,Mom sewed a patch on his jeans,2,m,0,0
S77,4.120547945,0,A,touch,t,1,Please don't touch the animals,3,m,0,0
S77,4.120547945,0,A,bed,b,1,He slept in a bed,4,t,0,0
S77,4.120547945,0,A,tower,t,1,The children wanted to climb the tower,5,m,0,0
S77,4.120547945,0,A,butter,b,1,The boy ate his bread with some butter,6,m,0,0
S77,4.120547945,0,A,dollar,d,1,Can you give me a dollar?,7,m,0,0
S77,4.120547945,0,A,bird,b,1,My friend saw a cute little bird,8,m,0,0
S77,4.120547945,0,A,bun,b,1,The hotdog is on a bun,9,m,0,0
S77,4.120547945,0,A,cup,k,1,She drank water from a blue cup,10,m,0,0
S77,4.120547945,0,A,jet,j,1,The pilot flew a jet,11,m,0,0
S77,4.120547945,0,A,cook,k,1,Grandpa is a good cook,12,m,0,0
S77,4.120547945,1,A,teach,t,2,She loves to teach her students,1,a,0,0
S77,4.120547945,1,A,peach,p,2,Susan ate some peach pie for dessert,2,a,0,0
S77,4.120547945,1,A,bead,b,2,She found a little bead,3,m,0,0
S77,4.120547945,1,A,beach,b,2,I like to go to the beach,4,a,0,0
S77,4.120547945,1,A,cake,k,2,The family eats yummy cake,5,m,0,0
S77,4.120547945,1,A,deeper,d,2,Can you make the hole deeper?,6,mcch,0,0
S77,4.120547945,1,A,teepee,t,2,It's fun to sleep in a teepee,7,hhca,0,0
S77,4.120547945,1,A,jail,j,2,The robber went to jail,8,h,0,0
S77,4.120547945,1,A,bean,b,2,Jack bought a magic bean,9,h,0,0
S77,4.120547945,1,A,beaver,b,2,The boy wrote a story about a beaver,10,h,0,0
S77,4.120547945,1,A,piece,p,2,There was a missing puzzle piece,11,h,0,0
S77,4.120547945,1,A,case,k,2,She kept her jewelry in a case,12,h,0,0
S78,4.58630137,1,B,beef,b,1,Hamburgers are made of beef,1,ddb,0.428571429,0
S78,4.58630137,1,B,peel,p,1,The clown slipped on a banana peel,2,db,0.428571429,0
S78,4.58630137,1,B,jeep,g,1,His mom drives a black jeep,3,dbdpb,0.428571429,0
S78,4.58630137,1,B,pizza,p,1,Her favorite food is pizza,4,dp,0.428571429,0
S78,4.58630137,1,B,cave,k,1,The children explored the spooky cave,5,pd,0.428571429,0
S78,4.58630137,1,B,team,t,1,The girl cheered for her favorite team,6,pd,0.428571429,0
S78,4.58630137,1,B,beet,b,1,He didn't want to eat the beet,7,ppi,0.428571429,0
S78,4.58630137,1,B,teacher,t,1,When I grow up I want to be a teacher,8,ddl,0.428571429,0
S78,4.58630137,1,B,beep,b,1,"The shiny robot says ""beep""",9,ddb,0.428571429,0
S78,4.58630137,1,B,deal,d,1,Let's make a deal,10,pdbpdddpdpb,0.428571429,0
S78,4.58630137,1,B,came,k,1,"Yesterday, the big package came",11,d,0.428571429,0
S78,4.58630137,1,B,beetle,b,1,The ladybug talks to the beetle,12,p,0.428571429,0
S78,4.58630137,0,B,bus,b,2,We rode on a bus,1,d,0.428571429,0
S78,4.58630137,0,B,come,k,2,Today the package will come,2,p,0.428571429,0
S78,4.58630137,0,B,jam,j,2,Mom bought a jar of jam,3,xd,0.428571429,0
S78,4.58630137,0,B,cap,k,2,The boy wore his favorite cap,4,t,0.428571429,0
S78,4.58630137,0,B,picture,p,2,She smiled for the picture,5,d,0.428571429,0
S78,4.58630137,0,B,turtle,t,2,In the book I saw a picture of a turtle,6,d,0.428571429,0
S78,4.58630137,0,B,pill,p,2,The doctor gave the man a pill,7,d,0.428571429,0
S78,4.58630137,0,B,bat,b,2,She hit the ball with a bat,8,d,0.428571429,0
S78,4.58630137,0,B,dirt,d,2,Don't play in the dirt,9,d,0.428571429,1
